RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30
968,2372,Custer County,County,NE,NE,,31,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124225,124492,124514,124505,123317,122853,122815,123900,124593,125078,125710,126305,127792,129889,132302,135005,138486,141148,143097,141766,140731
693,2374,Rains County,County,TX,TX,,48,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112931,112561,112541,112464,112366,112053,111805,111950,112236,112136,112265,112524,112837,112821,113125,113561,113939,113567,113464,113668,114514,116240,117761,119161,120405,122029,123467,123945,123912,124023,124292,125060,124728,124395,123745,124284,123623,123044,122332,122513,122850,123220,124109,125049,125964,127064,127852,128530,129036,129796,130714,131160,131490,131998,132843,133684,134267,134775,135322,135752,136862,137934,139670,140777,141680,142128,142417,142977,143607,144459,145559,147041,148926,150821,152556,153523,154338,155114,156098,156752,156675,156841,157407,158244,158351,158618,158720,159603,159795,160517,161264,162068,163118,164015,165461,166346,167277,167060,166661,166145,166363,166508,166464,165969,166420,167336,169154,170135,172445,175156,179030,181573,183249,184308,185973,188391,191359,193187,196074,201372,206863,211806,213228,215518
1567,2374,Bullock County,County,AL,AL,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79021,79896,80070,80436,80803,81883,83253,84581,85605,86362
1294,2376,Oregon County,County,MO,MO,,29,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105620,105758,106555,108491,111343,113025,114978,115403,117127,117669,119332,120303,121586,122484,124929,127439,130101,132965,135456,137204,137165,136654
223,2377,Lake County,County,MN,MN,,27,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134053,133846,133228,131880,129967,128253,126932,126080,125483,125473,125779,126167,126623,127013,126949,126143,125340,124596,123836,122751,121742,120894,120181,119700,119568,119760,120131,120467,120488,121082,121517,122040,121981,122117,122350,122646,122986,122853,122026,121127,120714,121194,121666,122136,122382,122394,122611,122792,122605,122458,124101,126316,128074,127802,127485,127649,127880,128344,128410,128892,129565,130896,132093,133066,133630,134075,134326,134560,135212,135911,136620,137231,138251,139394,140646,141474,142256,143665,145334,146789,147083,147387,147952,149004,149912,151016,152070,152726,153027,152913,153245,153637,154224,155001,156165,157329,158462,159365,160472,161334,161897,162109,162301,162799,163210,163789,164332,165168,165938,166587,167196,167727,168190,168377,168778,169365,170202,171185,172126,173332,174188,175255,176204,177305,178342,178960,179127,179109,179249,179145,178791,178518,178895,179581,180429,180799,181070,181161,182665,184337,187251,189770,192858,195221,197920,200612,202234,203730,204882,206535,207397,210123,212970,214889,214832,214669
2876,2377,Winnebago County,County,IA,IA,,19,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89260,88761,88234,87679,87342,87177,87009,87126,87365,87552,87629,88079,88218,88188,87829,87928,88139,88271,88237,88016,87840,87728,87914,88252,88346,88064,87541,87259,87475,87588,87627,87413,87716,87785,87997,88055,88311,88311,88238,88225,88524,88770,88915,89540,90162,90845,90978,91131,91244,91220,91118,91136,91169,91293,90795,90398,90176,90607,91133,91484,91752,91882,91958,92043,92103,92249,92517,92609,92703,92602,92878,93175,93592,93738,93935,94135,94426,94764,95032,95326,95470,95688,96096,96436,96856,97085,97470,97657,97900,98234,98706,99092,99487,99932,100623,101054,101591,101837,102249,102627,102968,103571,104245,104814,104901,104866,105127,,104327,103895,104149,104107,103853,103827,104122,104447,104818,105094,105351,105663,105940,106560,107032,107434,107467,107446,107415,107201,106925,106699,106917,107077,107178,107386,107393,107126,106736,106858,107483,109187,111089,112916,113844,114368,114894,115377,116187,117339,118155,118686,119981,121666,123411,124157,124627
265,2379,Owen County,County,KY,KY,,21,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97337,97016,97302,97281,97917,98462,99411,100422,101011,102153,103134,104262,104277,103138,101935,100794,99539,98825,97863,98144,97850,97796,97539,97666,98228,98925,99295,99699,99906,99920,99956,99990,100028,99933,99944,99546,99309,98853,99323,99277,99390,99222,99795,100246,100809,100725,100735,100600,100863,100683,100506,100437,101026,101615,102020,102093,101517,100452,99315,98625,98510,98313,98218,97817,97512,97545,97859,98403,98316,98253,97760,97572,97155,97054,97074,97249,97223,97169,97186,97386,97303,96857,96225,96722,97265,98204,98302,98231,98226,98140,98287,97955,97847,96888,95825,94560,94098,94270,94472,94833,95151,95564,95795,96028,96200,96796,97176,98156,98810,99068,98678,98191,98234,98079,97994,97602,97352,97296,96196,95026,93773,93907,94212,94432,94499,94698,94954,95129,95311,95591,96036,96682,97348,98170,98792,99231,99203,99207,99017,99014,99070,99674,100399,100946,102048,103205,104503,105151,105694,106060,106197,106061,106155,106494,107453,107590,107614,107486,108017,108552,108979,109411,109613,109786,110157,111243,112498,113393,112279,111157,110233,110747,111224,111691,112193,112441,112932,113471,113759,113659,113616,114001,114543,115344,116113,116799,117519,118308,119233,119513,120026,120355,120980,121154,124462,125716,126409,,124599,125856,127214,128494,129829,131927,133930,135561,136171,137102,138538,140417,141977,143419,144465,145082,147714,150390,153134,153920,154819
1361,2380,Sabine County,County,TX,TX,,48,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101760,101582,101545,102038,102461,103338,103841,105101,106272,107795,108634,109290,109715,110288,111010,111701,112700,113420,113863,114258,114892,115536,116097,116426,116895,116436,116640,117186,118322,118767,118142,118053,117948,118483,118654,119026,119258,119841,122354,124805,127087,128844,131588,134548,135990,137126,136563,136165,135998,137451,138860,139560,142529,144944,147962,149394,151304
1594,2381,Carroll County,County,KY,KY,,21,41,65461,66397,66938,68190,68853,69339,69434,69674,69917,70158,70437,70909,71333,71637,71873,72338,72895,73211,73581,73900,73974,74083,73973,74322,74267,74240,73891,73929,74061,74278,74357,74520,74808,75130,75452,75820,75940,75843,75833,75965,76298,76563,76919,77349,77796,78273,78630,79040,79207,79426,79545,79890,80241,80585,80929,81361,81823,82153,82245,82410,82486,82743,82949,83306,83661,84163,84479,84555,84418,84508,84808,85137,85267,85215,85073,85046,85162,85343,85459,85930,86380,86705,86734,86481,86336,85901,85821,85691,85869,85991,86213,86402,86405,86464,86384,86439,86340,86126,85952,85753,85699,85531,85617,85489,85539,85483,85739,85767,85821,85950,85897,85747,85364,85061,84566,83866,83254,82658,82510,82454,82422,82242,82261,82373,82687,82660,82732,82496,82426,82305,82140,81863,81496,81100,80924,80829,80799,79463,78191,76949,76937,76944,76858,76781,76739,76891,77078,77248,77293,77312,77321,77294,77193,77186,77210,77276,77294,77417,77547,77663,77654,77523,77384,77221,77200,77118,77073,77015,76918,77024,77143,77376,77516,77834,78110,78312,78449,78644,78902,79193,79342,79583,79660,79888,80007,80267,80524,80799,80978,81149,81366,81642,81804,81987,82172,82497,82767,83209,83571,83972,84173,84384,84597,84638,84684,84604,84698,84877,85027,85289,85578,86051,86457,86906,87502,87883,88138,88221,88556,88951,89336,89690,89961,90215,90396,90608,90311,90110,90082,90676,91181,91678,92153,92758,93277,93880,94337,94781,95004,95440,95787,96127,,93820,92433,92442,92513,93268,93968,94599,95293,95994,97400,98815,100764,102104,103607,104806,106416,107742,109218,110265,111192,113324,115656,118020,118965,119774
1443,2382,Tunica County,County,MS,MS,Memphis,28,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60885,60976,60460,60807,61145,62060,62188,61774,60985,59894,59957,60406,60787,60465,60098,60127,60251,60194,60124,60419,61169,61933,62576,62464,62352,62032,64236,66430,68598,67742,68257,68750,70280,69237,68159,67120,67327,67601,67544,66542,65499,65415,66730,67977,70378,72193,74040,74294,75493,77260,78240,78697,79018,79897,80719,81389,82159,83204,83794,84211
2436,2383,Mitchell County,County,IA,IA,,19,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85202,85325,85428,85376,85134,84928,85132,85525,86011,86472,87089,87504,87851,87834,87773,87466,87084,86714,86520,86515,86751,86765,86980,86869,87165,87200,87559,87635,87435,87567,88786,90518,91965,92555,93058,93349,93435,93817,94257,94576,95182,95583,96149,96127,96314,96398,96493,96378,96465,96486,96358,96067,95722,96029,96558,97176,97389,97715,97873,98049,98074,98558,99147,99747,,104196,106276,106556,106951,107516,107987,108244,108506,109276,110240,111057,111391,111749,112119,112406,112648,112990,113370,113837,114045,114250,114363,114738,115223,115664,116089,116533,116964,117490,117979,118448,118805,118600,118531,118509,119162,119768,120252,120514,120830,121300,121830,121953,122048,122085,122411,122728,123117,123738,124091,124446,124562,124985,125407,125957,126577,127197,127350,127415,127385,127610,127596,127802,127928,128159,128352,128516,128816,129186,130080,130807,132216,133542,135226,136162,137049,137934,138781,139912,141598,142927,143997,145889,148185,150572,151393,152062
132,2384,Clay County,County,TX,TX,Wichita Falls,48,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84418,84371,84247,84113,83841,83765,83684,83863,84040,84103,84165,83956,83875,83739,83670,83672,83639,83769,83721,83806,83948,84279,84537,84770,85061,85363,85554,85728,85810,86049,86275,86639,86945,87076,87257,87552,88069,88520,88923,89299,89727,90142,90519,91005,91466,92054,92436,92892,93137,93432,93712,94135,94560,94993,95403,95939,96224,96491,,96068,96088,96659,97062,97413,97649,98088,98383,98748,99219,100290,101238,102230,102754,103360,103634,104001,104397,104862,105035,105292,105700,106250,106819,107377,107939,108294,108797,109254,109758,110024,110061,109846,109903,110075,110629,110965,111273,111307,111527,111929,112600,112875,113179,113217,113524,113460,113536,113173,113164,113189,113536,113304,112942,112631,113169,113071,113079,113979,114716,115338,116066,118031,120304,121781,123375,125195,126530,127821,128704,129582,130359,133352,136284,140046,141504,143211
2970,2385,Montgomery County,County,IA,IA,,19,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69525,69093,68879,68610,68791,69232,69498,69363,69113,68877,68932,68836,68793,68837,68873,68923,68905,69110,69346,69333,69204,69106,69130,69197,69154,69161,69024,68994,69063,69320,69523,69449,69333,69233,69344,69417,69394,69371,69270,69224,69224,69420,69633,69793,69851,69983,70098,70220,70275,70439,70450,70534,70546,70746,70927,71085,71308,71621,71936,72173,72327,72530,72579,72669,72741,73020,73247,73601,73866,74124,74249,74524,74823,75003,74958,74831,74895,75095,75194,75349,75515,75947,76267,76303,76306,76271,76375,76355,76356,76369,76435,76445,76588,76625,76817,77012,77226,77272,77203,77254,77436,77671,77872,78029,78124,78255,78270,78433,78786,79238,79606,79662,79744,79881,80049,80261,80430,80721,81054,81447,81837,82173,82499,82718,82916,82966,83077,82903,82703,82476,82396,82350,82307,82432,82434,82440,82473,82834,83222,84189,85254,86492,87305,87895,88467,88991,89600,90310,90802,91328,92561,93889,95314,95810,96332
2230,2386,Crawford County,County,IN,IN,,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80888,80663,80663,80477,80402,79707,79251,78706,78780,78621,78550,78411,78295,77975,77739,77371,77220,76994,76904,76696,76397,76278,76395,76516,76571,76409,76359,76212,76336,76072,75901,75426,75292,75107,75218,75331,75437,75524,75637,75760,75726,75705,75825,75945,76172,76194,76377,76549,76690,76723,76772,76940,77064,76892,76754,76722,77009,77307,77695,78030,78314,78573,78750,78964,79026,79162,79315,79543,79769,79929,80114,80104,80177,80112,80119,80181,80284,80146,79986,79792,80061,80290,80674,81021,81359,81706,81987,82293,82471,82496,82478,82487,82613,82817,83121,83231,83422,83871,84468,85266,85831,86682,87347,88040,88788,89648,90494,91282,91874,92524,92392,92262,92127,92597,92938,93136,93390,93717,93922,94271,94698,95355,95976,96248,96499,96671,96948,97170,97033,97059,97037,97109,97274,97247,97638,98654,100079,,105017,107356,108556,109657,110831,112057,113350,114497,115604,116454,118613,119860,121532,121957,123382
2274,2387,Franklin County,County,IA,IA,,19,69,62670,62726,62822,63176,63292,63388,63239,63061,62878,62669,62946,63360,64031,64638,65287,65814,66118,66258,66445,66748,66903,67238,67457,67892,68077,68381,68622,68963,69317,69600,69846,70057,70340,70524,70588,70618,70745,70991,71361,71765,72092,72215,72239,72412,72690,72995,73109,73159,73319,73554,73985,74247,74578,74815,75065,75333,75479,75689,75941,76348,76495,,,,,71916,72046,72236,72428,72538,72452,72272,72224,72363,72579,72759,72832,72949,73044,73264,73414,73577,73610,73631,73735,73993,74495,74964,75247,75370,75367,75530,75576,75640,75546,75596,75732,75886,76414,76924,77583,77575,77385,77069,76844,76814,76854,76958,76906,76812,76969,77033,77025,77027,77154,77250,77250,77061,76989,76961,77021,77225,77354,77557,77485,77445,77535,77881,78101,78124,77956,77876,77828,77851,77743,77566,77232,76675,76328,76040,76047,76099,76277,76372,76655,77023,77365,77586,77666,77923,77965,78101,78181,78316,78160,77970,,80630,82245,82502,82684,82832,82944,83062,83056,83109,83215,83264,83241,83196,83364,83558,83743,83818,83978,84096,84369,84553,84862,85090,84917,84755,84470,84698,84997,85398,85613,85748,85764,85044,84249,83580,83822,84083,84326,84540,84813,85254,85636,85941,85959,85996,86037,86260,86538,86860,87085,87330,87493,87715,87858,87828,87868,88043,88455,88809,89053,89334,89638,89946,90134,89947,89783,89676,89682,89693,89699,89892,90007,90185,90393,90780,91142,91484,91742,92056,92411,92795,92894,92704,92378,92140,92166,91991,91818,91655,91802,91832,91827,92162,92851,93651,94655,95665,96742,97590,98497,99529,100379,101664,103217,104679,105472,106828,108239,109688,110121,110497
326,2388,Ward County,County,TX,TX,,48,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71224,71104,70891,70661,70170,69704,69059,68695,68910,69312,69949,70271,70670,70870,70964,70964,70889,70720,70076,69442,68802,68532,68363,68437,68692,68831,68705,68593,68691,68582,68342,68106,68390,68719,68983,69273,69591,69923,70079,70371,70637,70763,70901,71117,71720,72278,72861,73381,74083,74766,75313,75723,76448,76880,77380,77680,78220,78721,79149,79748,80279,80930,81483,81923,82316,82749,83549,84199,84820,85464,86255,87101,87758,88556,89399,90362,91318,92392,92327,92157,91753,92443,93062,94187,95030,95693,96038,96636,97136,97908,98511,99651,100268,101194,102058,103054,104125,105105,106009,106549,106756,107258,108239,109444,110448,111250,111968,112520,113002,113265,113459,113540,113983,114918,116148,117346,118188,118748,119070,119491,119830,120749,121824,122387,122736,122997,124503,125836,126939,127468,128136,128744,129027,128844,128835,128831,129426,129513,130062,130202,131723,133134,135630,137571,139539,140535,141537,142977,144863,146175,146898,149507,152244,155259,156102,157445
192,2389,Iron County,County,MO,MO,,29,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97521,98029,98622,99879,101552,103324,105135,106464,107567,108881,110034,111678,112721,113884
3144,2390,Switzerland County,County,IN,IN,,18,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101002,101740,102657,105657,108548,109508,109355,108205,107707,107219,105641,104975,103836,104729,105420,106091,106791,107374,107135,106633,106407,106638,107092,106784,106901,106649,106929,107272,107765,107957,108209,108393,108819,109228,109447,109756,110182,110820,111448,111911,112575,113400,114104,114897,115805,116439,117142,118009,119209,119916,120439,120834,121489,122075,122772,123389,124312,125118,126119,127084,127936,128690,128875,129382,129613,130107,130322,131069,131668,132473,133226,133993,134672,134633,134724,134508,134778,135064,135591,136116,136515,136793,136971,137172,138090,139769,141753,,147766,150766,152586,155071,157598,159573,161212,162683,164133,165258,166970,168063,169550,170420,172012
2291,2391,Franklin County,County,TX,TX,,48,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127584,127517,127550,127581,127702,127276,126750,125939,125798,125616,125758,125886,126115,126080,125976,125921,125650,125384,125105,124978,124327,123385,122710,122337,122237,122214,122321,122593,122910,123086,123184,123226,123264,123161,123069,123101,123118,123202,123372,123615,124011,124346,124936,125407,125961,126302,126603,126966,127308,127697,128180,128906,129935,130549,130991,131294,132079,132915,133505,133980,134713,135449,136216,136849,137669,138782,139725,140510,141363,142394,143574,144397,145039,145690,146135,146840,147712,149190,148974,148536,147726,148698,149656,150660,151463,152218,152889,153429,154267,155179,156361,157447,158555,159628,160508,161372,162034,162724,163430,164145,164400,164863,165346,166687,167450,168263,168636,169532,170399,171168,171607,172044,172057,172208,172493,173254,173755,174161,174488,175021,175732,176350,176925,177361,178066,178583,178942,179067,179360,179114,178818,178728,178990,179629,180158,180392,180649,181830,,186665,,193216,197141,199832,202610,205209,207866,210577,212989,214472,215466,220063,224584,230005,231945,234631
1491,2393,Wilkes County,County,GA,GA,,13,317,58710,59182,59592,60277,60687,61072,61208,61433,61126,60922,60892,61325,62237,62646,63219,63280,63620,63804,63986,64271,64427,64633,64753,64959,65203,65447,65733,66125,66521,66777,66958,67158,67442,68014,68524,68819,69133,69279,69727,69887,70096,69977,69757,69746,70122,70348,70664,70765,71121,71117,71328,71432,71804,72182,72593,72891,72916,73080,73278,73448,73938,74575,75394,75853,76203,76632,77178,77497,77430,77472,77829,78331,78487,78608,78805,79045,79211,79404,79594,79821,80292,80982,81594,81858,82003,82044,82272,82401,82547,82547,82477,82566,82671,82822,82759,82751,82728,82885,82649,82626,82218,82048,81598,81271,80771,80323,79856,79525,78568,78111,77651,77781,77296,76816,76412,76110,75612,75131,74783,74469,73938,73656,73676,73982,74092,74009,73915,73580,73248,72847,72383,71855,71088,70691,70425,70117,69701,69003,68597,68021,67828,67489,67395,67249,67134,66971,66797,66824,66829,67093,67218,67398,67585,67769,68097,68322,68642,68746,68788,68801,69023,69371,69675,70125,70457,70763,70979,71428,72455,73325,73943,74140,74517,75028,75504,75886,76198,76487,76803,77100,77527,77766,77908,77908,78093,78442,78782,79040,79366,79937,80535,81126,81423,81606,81777,81851,82128,82480,83042,83458,83733,83907,84066,84492,85021,85549,85751,86043,86310,86639,86779,87003,87410,87984,88636,89101,89989,90963,92071,92746,93651,94352,94860,95142,95325,95574,95864,96338,96662,96897,97080,97444,97727,98186,98489,98642,98596,98544,98177,97438,97032,97051,97255,97217,97015,96969,97440,97694,98066,98166,99143,100092,101973,103659,105715,107060,108392,109544,110602,111615,112458,113201,113814,116355,118716,121936,123127,124829
128,2395,Clay County,County,NC,NC,,37,43,105868,106393,105968,107084,108548,110470,110993,111517,112569,114095,114996,115225,115088,114840,115001,115259,116135,117385,117942,118554,118617,119243,118934,118528,117474,117108,116940,117598,118063,118826,119634,120858,122101,123457,124288,124890,124356,124132,123776,124251,124517,124886,125543,125848,126257,126522,126934,126932,126267,126082,126279,127327,128594,129794,130904,131289,131714,132416,133588,134998,136329,138036,140131,142481,145418,148906,151894,153883,155100,157136,158711,160466,161182,162693,164077,165769,166885,168078,169366,170935,172324,173784,174890,176084,176753,177486,178429,179354,180143,180630,181453,182526,183122,183543,183980,184586,185173,185903,186971,187292,186459,185364,185215,185348,185119,184374,183951,183655,183349,183233,183069,182875,182038,180822,179524,178277,177116,175930,174903,173765,172840,172181,171872,171570,171192,170687,170457,169979,169548,168707,168080,167085,165873,164603,163616,162641,161786,160857,160405,160113,160062,159626,158704,157668,156774,156572,156268,156132,155724,155636,155678,155877,155925,155846,155692,155686,155622,155678,155501,155638,155511,155384,154912,154497,154390,154304,154464,154656,155205,155693,156260,156922,157555,158086,158362,158522,158692,158814,159105,159290,159558,159840,160019,160087,160088,159753,159394,158895,159064,159315,160446,161217,162187,162815,163769,164475,165185,165784,166016,165834,165406,165719,165858,166428,166893,167607,167820,168045,167951,168675,168877,169915,170377,171149,171545,172088,172781,173520,174363,175583,176663,177738,178395,179207,180039,180889,181464,181891,182277,182693,183229,184027,185054,185910,186515,186957,187547,188145,188419,188518,188585,189113,189747,190319,191116,191862,192953,193528,195131,196700,199160,200728,204288,208168,212545,215314,218226,221427,225119,228018,230530,232184,233578,239227,245365,252506,255521,258660
