id,Geographic Area Name,Household median income
0500000US47097,"Lauderdale County, Tennessee",41905
0500000US47099,"Lawrence County, Tennessee",43734
0500000US47101,"Lewis County, Tennessee",36977
0500000US47103,"Lincoln County, Tennessee",53923
0500000US47105,"Loudon County, Tennessee",61664
0500000US47107,"McMinn County, Tennessee",46872
0500000US47109,"McNairy County, Tennessee",40327
0500000US47111,"Macon County, Tennessee",38080
0500000US47113,"Madison County, Tennessee",48396
0500000US47115,"Marion County, Tennessee",50059
0500000US47117,"Marshall County, Tennessee",55299
0500000US47119,"Maury County, Tennessee",60567
0500000US47121,"Meigs County, Tennessee",50733
0500000US47123,"Monroe County, Tennessee",45576
0500000US47125,"Montgomery County, Tennessee",60878
0500000US47127,"Moore County, Tennessee",63762
0500000US47129,"Morgan County, Tennessee",41701
0500000US47131,"Obion County, Tennessee",39985
0500000US47133,"Overton County, Tennessee",36478
0500000US47135,"Perry County, Tennessee",48716
0500000US47137,"Pickett County, Tennessee",43125
0500000US47139,"Polk County, Tennessee",45326
0500000US47141,"Putnam County, Tennessee",45160
0500000US47143,"Rhea County, Tennessee",46096
0500000US47145,"Roane County, Tennessee",55578
0500000US47147,"Robertson County, Tennessee",66088
0500000US47149,"Rutherford County, Tennessee",68718
0500000US47151,"Scott County, Tennessee",37135
0500000US47153,"Sequatchie County, Tennessee",44217
0500000US47155,"Sevier County, Tennessee",51734
0500000US47157,"Shelby County, Tennessee",52092
0500000US47159,"Smith County, Tennessee",48611
0500000US47161,"Stewart County, Tennessee",49537
0500000US47163,"Sullivan County, Tennessee",47438
0500000US47165,"Sumner County, Tennessee",69878
0500000US47167,"Tipton County, Tennessee",62474
0500000US47169,"Trousdale County, Tennessee",56981
0500000US47171,"Unicoi County, Tennessee",44526
0500000US47173,"Union County, Tennessee",45143
0500000US47175,"Van Buren County, Tennessee",47576
0500000US47177,"Warren County, Tennessee",42668
0500000US47179,"Washington County, Tennessee",48923
0500000US47181,"Wayne County, Tennessee",42206
0500000US47183,"Weakley County, Tennessee",41488
0500000US47185,"White County, Tennessee",44282
0500000US47187,"Williamson County, Tennessee",111196
0500000US47189,"Wilson County, Tennessee",78962
0500000US48001,"Anderson County, Texas",45847
0500000US48003,"Andrews County, Texas",75147
0500000US48005,"Angelina County, Texas",49684
0500000US48007,"Aransas County, Texas",47924
0500000US48009,"Archer County, Texas",63958
0500000US48011,"Armstrong County, Texas",69386
0500000US48013,"Atascosa County, Texas",59251
0500000US48015,"Austin County, Texas",64468
0500000US48017,"Bailey County, Texas",55038
0500000US48019,"Bandera County, Texas",60361
0500000US48021,"Bastrop County, Texas",71820
0500000US48023,"Baylor County, Texas",40946
0500000US48025,"Bee County, Texas",45287
0500000US48027,"Bell County, Texas",54987
0500000US48029,"Bexar County, Texas",58288
0500000US48031,"Blanco County, Texas",70397
0500000US48033,"Borden County, Texas",83281
0500000US48035,"Bosque County, Texas",57337
0500000US48037,"Bowie County, Texas",51796
0500000US48039,"Brazoria County, Texas",83325
0500000US48041,"Brazos County, Texas",50289
0500000US48043,"Brewster County, Texas",45296
0500000US48045,"Briscoe County, Texas",37875
0500000US48047,"Brooks County, Texas",25058
0500000US48049,"Brown County, Texas",49180
0500000US48051,"Burleson County, Texas",60058
0500000US48053,"Burnet County, Texas",59919
0500000US48055,"Caldwell County, Texas",59846
0500000US48057,"Calhoun County, Texas",57170
0500000US48059,"Callahan County, Texas",51955
0500000US48061,"Cameron County, Texas",41200
0500000US48063,"Camp County, Texas",49539
0500000US48065,"Carson County, Texas",74246
0500000US48067,"Cass County, Texas",47539
0500000US48069,"Castro County, Texas",49900
0500000US48071,"Chambers County, Texas",95989
0500000US48073,"Cherokee County, Texas",50199
0500000US48075,"Childress County, Texas",43564
0500000US48077,"Clay County, Texas",63125
0500000US48079,"Cochran County, Texas",41000
0500000US48081,"Coke County, Texas",45072
0500000US48083,"Coleman County, Texas",46948
0500000US48085,"Collin County, Texas",100541
0500000US48087,"Collingsworth County, Texas",41202
0500000US48089,"Colorado County, Texas",52663
0500000US48091,"Comal County, Texas",80781
0500000US48093,"Comanche County, Texas",54889
0500000US48095,"Concho County, Texas",53333
0500000US48097,"Cooke County, Texas",62733
0500000US48099,"Coryell County, Texas",54712
0500000US48101,"Cottle County, Texas",40250
0500000US48103,"Crane County, Texas",54596
0500000US48105,"Crockett County, Texas",46695
0500000US48107,"Crosby County, Texas",42470
0500000US48109,"Culberson County, Texas",34853
0500000US48111,"Dallam County, Texas",58956
0500000US48113,"Dallas County, Texas",61870
0500000US48115,"Dawson County, Texas",40469
0500000US48117,"Deaf Smith County, Texas",49790
0500000US48119,"Delta County, Texas",49868
0500000US48121,"Denton County, Texas",90354
0500000US48123,"DeWitt County, Texas",53815
0500000US48125,"Dickens County, Texas",41141
0500000US48127,"Dimmit County, Texas",25996
0500000US48129,"Donley County, Texas",51875
0500000US48131,"Duval County, Texas",45349
0500000US48133,"Eastland County, Texas",41559
0500000US48135,"Ector County, Texas",63096
0500000US48137,"Edwards County, Texas",40643
0500000US48139,"Ellis County, Texas",79834
0500000US48141,"El Paso County, Texas",48292
0500000US48143,"Erath County, Texas",55383
0500000US48145,"Falls County, Texas",36854
0500000US48147,"Fannin County, Texas",57898
0500000US48149,"Fayette County, Texas",62872
0500000US48151,"Fisher County, Texas",52683
0500000US48153,"Floyd County, Texas",52714
0500000US48155,"Foard County, Texas",39306
0500000US48157,"Fort Bend County, Texas",100189
0500000US48159,"Franklin County, Texas",59632
0500000US48161,"Freestone County, Texas",52232
0500000US48163,"Frio County, Texas",48708
0500000US48165,"Gaines County, Texas",62994
0500000US48167,"Galveston County, Texas",74633
0500000US48169,"Garza County, Texas",58938
0500000US48171,"Gillespie County, Texas",61445
0500000US48173,"Glasscock County, Texas",74375
0500000US48175,"Goliad County, Texas",50000
0500000US48177,"Gonzales County, Texas",58210
0500000US48179,"Gray County, Texas",54679
0500000US48181,"Grayson County, Texas",58296
0500000US48183,"Gregg County, Texas",52027
0500000US48185,"Grimes County, Texas",56086
0500000US48187,"Guadalupe County, Texas",75774
0500000US48189,"Hale County, Texas",47500
0500000US48191,"Hall County, Texas",40197
0500000US48193,"Hamilton County, Texas",46893
0500000US48195,"Hansford County, Texas",46507
0500000US48197,"Hardeman County, Texas",47188
0500000US48199,"Hardin County, Texas",61221
0500000US48201,"Harris County, Texas",63022
0500000US48203,"Harrison County, Texas",54234
0500000US48205,"Hartley County, Texas",53722
0500000US48207,"Haskell County, Texas",48955
0500000US48209,"Hays County, Texas",68724
0500000US48211,"Hemphill County, Texas",59605
0500000US48213,"Henderson County, Texas",49469
0500000US48215,"Hidalgo County, Texas",41846
0500000US48217,"Hill County, Texas",55615
0500000US48219,"Hockley County, Texas",47010
0500000US48221,"Hood County, Texas",71253
0500000US48223,"Hopkins County, Texas",54600
0500000US48225,"Houston County, Texas",40838
0500000US48227,"Howard County, Texas",57761
0500000US48229,"Hudspeth County, Texas",31505
0500000US48231,"Hunt County, Texas",57467
0500000US48233,"Hutchinson County, Texas",57921
0500000US48235,"Irion County, Texas",53778
0500000US48237,"Jack County, Texas",54087
0500000US48239,"Jackson County, Texas",58243
0500000US48241,"Jasper County, Texas",42756
0500000US48243,"Jeff Davis County, Texas",-
0500000US48245,"Jefferson County, Texas",50840
0500000US48247,"Jim Hogg County, Texas",35736
0500000US48249,"Jim Wells County, Texas",45857
0500000US48251,"Johnson County, Texas",65311
0500000US48253,"Jones County, Texas",52471
0500000US48255,"Karnes County, Texas",52896
0500000US48257,"Kaufman County, Texas",72179
0500000US48259,"Kendall County, Texas",98692
0500000US48261,"Kenedy County, Texas",40083
0500000US48263,"Kent County, Texas",61706
0500000US48265,"Kerr County, Texas",57196
0500000US48267,"Kimble County, Texas",46602
0500000US48269,"King County, Texas",39286
0500000US48271,"Kinney County, Texas",39972
0500000US48273,"Kleberg County, Texas",47301
0500000US48275,"Knox County, Texas",50719
0500000US48277,"Lamar County, Texas",48036
0500000US48279,"Lamb County, Texas",44935
0500000US48281,"Lampasas County, Texas",64808
0500000US48283,"La Salle County, Texas",47162
0500000US48285,"Lavaca County, Texas",54211
0500000US48287,"Lee County, Texas",56696
0500000US48289,"Leon County, Texas",43392
0500000US48291,"Liberty County, Texas",50917
0500000US48293,"Limestone County, Texas",45781
0500000US48295,"Lipscomb County, Texas",63182
0500000US48297,"Live Oak County, Texas",50212
0500000US48299,"Llano County, Texas",58941
0500000US48301,"Loving County, Texas",44076
0500000US48303,"Lubbock County, Texas",53425
0500000US48305,"Lynn County, Texas",46163
0500000US48307,"McCulloch County, Texas",48618
0500000US48309,"McLennan County, Texas",50210
0500000US48311,"McMullen County, Texas",67386
0500000US48313,"Madison County, Texas",60499
0500000US48315,"Marion County, Texas",39093
0500000US48317,"Martin County, Texas",70000
0500000US48319,"Mason County, Texas",61434
0500000US48321,"Matagorda County, Texas",48733
0500000US48323,"Maverick County, Texas",41385
0500000US48325,"Medina County, Texas",62701
0500000US48327,"Menard County, Texas",43826
0500000US48329,"Midland County, Texas",83217
0500000US48331,"Milam County, Texas",48253
0500000US48333,"Mills County, Texas",50198
0500000US48335,"Mitchell County, Texas",44939
0500000US48337,"Montague County, Texas",57511
0500000US48339,"Montgomery County, Texas",83274
0500000US48341,"Moore County, Texas",53967
0500000US48343,"Morris County, Texas",43995
0500000US48345,"Motley County, Texas",45417
0500000US48347,"Nacogdoches County, Texas",44507
0500000US48349,"Navarro County, Texas",47574
0500000US48351,"Newton County, Texas",40690
0500000US48353,"Nolan County, Texas",43692
0500000US48355,"Nueces County, Texas",56784
0500000US48357,"Ochiltree County, Texas",53431
0500000US48359,"Oldham County, Texas",64250
0500000US48361,"Orange County, Texas",63488
0500000US48363,"Palo Pinto County, Texas",55986
0500000US48365,"Panola County, Texas",51297
0500000US48367,"Parker County, Texas",84189
0500000US48369,"Parmer County, Texas",58558
0500000US48371,"Pecos County, Texas",53879
0500000US48373,"Polk County, Texas",50351
0500000US48375,"Potter County, Texas",43652
0500000US48377,"Presidio County, Texas",22716
0500000US48379,"Rains County, Texas",52612
0500000US48381,"Randall County, Texas",68186
0500000US48383,"Reagan County, Texas",61659
0500000US48385,"Real County, Texas",38659
0500000US48387,"Red River County, Texas",37135
0500000US48389,"Reeves County, Texas",61543
0500000US48391,"Refugio County, Texas",51054
0500000US48393,"Roberts County, Texas",61964
0500000US48395,"Robertson County, Texas",53823
0500000US48397,"Rockwall County, Texas",105956
0500000US48399,"Runnels County, Texas",48489
0500000US48401,"Rusk County, Texas",56223
0500000US48403,"Sabine County, Texas",38917
0500000US48405,"San Augustine County, Texas",41568
0500000US48407,"San Jacinto County, Texas",44566
0500000US48409,"San Patricio County, Texas",56111
0500000US48411,"San Saba County, Texas",45169
0500000US48413,"Schleicher County, Texas",45250
0500000US48415,"Scurry County, Texas",50277
0500000US48417,"Shackelford County, Texas",48212
0500000US48419,"Shelby County, Texas",41170
0500000US48421,"Sherman County, Texas",57130
0500000US48423,"Smith County, Texas",59450
0500000US48425,"Somervell County, Texas",64394
0500000US48427,"Starr County, Texas",30931
0500000US48429,"Stephens County, Texas",44940
0500000US48431,"Sterling County, Texas",53194
0500000US48433,"Stonewall County, Texas",58309
0500000US48435,"Sutton County, Texas",61190
0500000US48437,"Swisher County, Texas",36337
0500000US48439,"Tarrant County, Texas",70306
0500000US48441,"Taylor County, Texas",55568
0500000US48443,"Terrell County, Texas",42823
0500000US48445,"Terry County, Texas",44052
0500000US48447,"Throckmorton County, Texas",41875
0500000US48449,"Titus County, Texas",53406
0500000US48451,"Tom Green County, Texas",57670
0500000US48453,"Travis County, Texas",80668
0500000US48455,"Trinity County, Texas",44052
0500000US48457,"Tyler County, Texas",47865
0500000US48459,"Upshur County, Texas",54330
0500000US48461,"Upton County, Texas",59008
0500000US48463,"Uvalde County, Texas",45936
0500000US48465,"Val Verde County, Texas",47675
0500000US48467,"Van Zandt County, Texas",57203
0500000US48469,"Victoria County, Texas",58959
0500000US48471,"Walker County, Texas",41508
0500000US48473,"Waller County, Texas",61752
0500000US48475,"Ward County, Texas",61915
0500000US48477,"Washington County, Texas",59623
0500000US48479,"Webb County, Texas",50296
0500000US48481,"Wharton County, Texas",51770
0500000US48483,"Wheeler County, Texas",49036
0500000US48485,"Wichita County, Texas",49710
0500000US48487,"Wilbarger County, Texas",45121
0500000US48489,"Willacy County, Texas",37906
0500000US48491,"Williamson County, Texas",90834
0500000US48493,"Wilson County, Texas",80082
0500000US48495,"Winkler County, Texas",63585
0500000US48497,"Wise County, Texas",67726
0500000US48499,"Wood County, Texas",56749
0500000US48501,"Yoakum County, Texas",69004
0500000US48503,"Young County, Texas",52158
0500000US48505,"Zapata County, Texas",32945
0500000US48507,"Zavala County, Texas",40090
0500000US49001,"Beaver County, Utah",66705
0500000US49003,"Box Elder County, Utah",63573
0500000US49005,"Cache County, Utah",60530
0500000US49007,"Carbon County, Utah",50328
0500000US49009,"Daggett County, Utah",74911
0500000US49011,"Davis County, Utah",87570
0500000US49013,"Duchesne County, Utah",61655
0500000US49015,"Emery County, Utah",57772
0500000US49017,"Garfield County, Utah",44279
0500000US49019,"Grand County, Utah",56639
0500000US49021,"Iron County, Utah",52045
0500000US49023,"Juab County, Utah",68333
0500000US49025,"Kane County, Utah",49486
0500000US49027,"Millard County, Utah",63221
0500000US49029,"Morgan County, Utah",100408
0500000US49031,"Piute County, Utah",29125
0500000US49033,"Rich County, Utah",63917
0500000US49035,"Salt Lake County, Utah",77128
0500000US49037,"San Juan County, Utah",49690
0500000US49039,"Sanpete County, Utah",55820
0500000US49041,"Sevier County, Utah",55361
0500000US49043,"Summit County, Utah",106973
0500000US49045,"Tooele County, Utah",76737
0500000US49047,"Uintah County, Utah",59428
0500000US49049,"Utah County, Utah",77057
0500000US49051,"Wasatch County, Utah",85807
0500000US49053,"Washington County, Utah",61747
0500000US49055,"Wayne County, Utah",49299
0500000US49057,"Weber County, Utah",71275
0500000US50001,"Addison County, Vermont",70262
0500000US50003,"Bennington County, Vermont",58200
0500000US50005,"Caledonia County, Vermont",52481
0500000US50007,"Chittenden County, Vermont",76316
0500000US50009,"Essex County, Vermont",47035
0500000US50011,"Franklin County, Vermont",65314
0500000US50013,"Grand Isle County, Vermont",81667
0500000US50015,"Lamoille County, Vermont",64179
0500000US50017,"Orange County, Vermont",62737
0500000US50019,"Orleans County, Vermont",54390
0500000US50021,"Rutland County, Vermont",57176
0500000US50023,"Washington County, Vermont",64862
0500000US50025,"Windham County, Vermont",54188
0500000US50027,"Windsor County, Vermont",61503
0500000US51001,"Accomack County, Virginia",46178
0500000US51003,"Albemarle County, Virginia",84643
0500000US51005,"Alleghany County, Virginia",48513
0500000US51007,"Amelia County, Virginia",63918
0500000US51009,"Amherst County, Virginia",57368
0500000US51011,"Appomattox County, Virginia",55457
0500000US51013,"Arlington County, Virginia",122604
0500000US51015,"Augusta County, Virginia",65076
0500000US51017,"Bath County, Virginia",55481
0500000US51019,"Bedford County, Virginia",67136
0500000US51021,"Bland County, Virginia",50365
0500000US51023,"Botetourt County, Virginia",72719
0500000US51025,"Brunswick County, Virginia",46111
0500000US51027,"Buchanan County, Virginia",34302
0500000US51029,"Buckingham County, Virginia",48603
0500000US51031,"Campbell County, Virginia",52319
0500000US51033,"Caroline County, Virginia",67901
0500000US51035,"Carroll County, Virginia",44518
0500000US51036,"Charles City County, Virginia",60096
0500000US51037,"Charlotte County, Virginia",40924
0500000US51041,"Chesterfield County, Virginia",84645
0500000US51043,"Clarke County, Virginia",86154
0500000US51045,"Craig County, Virginia",57792
0500000US51047,"Culpeper County, Virginia",80663
0500000US51049,"Cumberland County, Virginia",50565
0500000US51051,"Dickenson County, Virginia",30116
0500000US51053,"Dinwiddie County, Virginia",65485
0500000US51057,"Essex County, Virginia",51125
0500000US51059,"Fairfax County, Virginia",127866
0500000US51061,"Fauquier County, Virginia",105665
0500000US51063,"Floyd County, Virginia",51250
0500000US51065,"Fluvanna County, Virginia",78885
0500000US51067,"Franklin County, Virginia",56779
0500000US51069,"Frederick County, Virginia",80011
0500000US51071,"Giles County, Virginia",57279
0500000US51073,"Gloucester County, Virginia",71649
0500000US51075,"Goochland County, Virginia",97146
0500000US51077,"Grayson County, Virginia",41558
0500000US51079,"Greene County, Virginia",67266
0500000US51081,"Greensville County, Virginia",49756
0500000US51083,"Halifax County, Virginia",43714
0500000US51085,"Hanover County, Virginia",91444
0500000US51087,"Henrico County, Virginia",72295
0500000US51089,"Henry County, Virginia",38511
0500000US51091,"Highland County, Virginia",51831
0500000US51093,"Isle of Wight County, Virginia",77870
0500000US51095,"James City County, Virginia",91675
0500000US51097,"King and Queen County, Virginia",65385
0500000US51099,"King George County, Virginia",96711
0500000US51101,"King William County, Virginia",73284
0500000US51103,"Lancaster County, Virginia",59736
0500000US51105,"Lee County, Virginia",35006
0500000US51107,"Loudoun County, Virginia",147111
0500000US51109,"Louisa County, Virginia",67027
0500000US51111,"Lunenburg County, Virginia",45884
0500000US51113,"Madison County, Virginia",63482
0500000US51115,"Mathews County, Virginia",74489
0500000US51117,"Mecklenburg County, Virginia",50224
0500000US51119,"Middlesex County, Virginia",57060
0500000US51121,"Montgomery County, Virginia",59126
0500000US51125,"Nelson County, Virginia",62203
0500000US51127,"New Kent County, Virginia",97688
0500000US51131,"Northampton County, Virginia",50819
0500000US51133,"Northumberland County, Virginia",59437
0500000US51135,"Nottoway County, Virginia",49983
0500000US51137,"Orange County, Virginia",74446
0500000US51139,"Page County, Virginia",51878
0500000US51141,"Patrick County, Virginia",46941
0500000US51143,"Pittsylvania County, Virginia",49520
0500000US51145,"Powhatan County, Virginia",93833
0500000US51147,"Prince Edward County, Virginia",44253
0500000US51149,"Prince George County, Virginia",75123
0500000US51153,"Prince William County, Virginia",107707
0500000US51155,"Pulaski County, Virginia",53689
0500000US51157,"Rappahannock County, Virginia",82077
0500000US51159,"Richmond County, Virginia",53298
0500000US51161,"Roanoke County, Virginia",70076
0500000US51163,"Rockbridge County, Virginia",54133
0500000US51165,"Rockingham County, Virginia",64496
0500000US51167,"Russell County, Virginia",38564
0500000US51169,"Scott County, Virginia",41540
0500000US51171,"Shenandoah County, Virginia",56114
0500000US51173,"Smyth County, Virginia",41088
0500000US51175,"Southampton County, Virginia",63034
0500000US51177,"Spotsylvania County, Virginia",90913
0500000US51179,"Stafford County, Virginia",112247
0500000US51181,"Surry County, Virginia",56525
0500000US51183,"Sussex County, Virginia",51701
0500000US51185,"Tazewell County, Virginia",42207
0500000US51187,"Warren County, Virginia",70109
0500000US51191,"Washington County, Virginia",50928
0500000US51193,"Westmoreland County, Virginia",53790
0500000US51195,"Wise County, Virginia",41285
0500000US51197,"Wythe County, Virginia",51639
0500000US51199,"York County, Virginia",93356
0500000US51510,"Alexandria city, Virginia",102227
0500000US51520,"Bristol city, Virginia",39679
0500000US51530,"Buena Vista city, Virginia",36634
0500000US51540,"Charlottesville city, Virginia",59598
0500000US51550,"Chesapeake city, Virginia",81261
0500000US51570,"Colonial Heights city, Virginia",60522
0500000US51580,"Covington city, Virginia",41024
0500000US51590,"Danville city, Virginia",37147
0500000US51595,"Emporia city, Virginia",30058
0500000US51600,"Fairfax city, Virginia",109708
0500000US51610,"Falls Church city, Virginia",146922
0500000US51620,"Franklin city, Virginia",49811
0500000US51630,"Fredericksburg city, Virginia",69528
0500000US51640,"Galax city, Virginia",35184
0500000US51650,"Hampton city, Virginia",57041
0500000US51660,"Harrisonburg city, Virginia",49117
0500000US51670,"Hopewell city, Virginia",43262
0500000US51678,"Lexington city, Virginia",50714
0500000US51680,"Lynchburg city, Virginia",49201
0500000US51683,"Manassas city, Virginia",86227
0500000US51685,"Manassas Park city, Virginia",81639
0500000US51690,"Martinsville city, Virginia",36166
0500000US51700,"Newport News city, Virginia",54511
0500000US51710,"Norfolk city, Virginia",53026
0500000US51720,"Norton city, Virginia",30518
0500000US51730,"Petersburg city, Virginia",43029
0500000US51735,"Poquoson city, Virginia",100696
0500000US51740,"Portsmouth city, Virginia",53213
0500000US51750,"Radford city, Virginia",34576
0500000US51760,"Richmond city, Virginia",51421
0500000US51770,"Roanoke city, Virginia",45664
0500000US51775,"Salem city, Virginia",63411
0500000US51790,"Staunton city, Virginia",52292
0500000US51800,"Suffolk city, Virginia",79899
0500000US51810,"Virginia Beach city, Virginia",78136
0500000US51820,"Waynesboro city, Virginia",43480
0500000US51830,"Williamsburg city, Virginia",59288
0500000US51840,"Winchester city, Virginia",61102
0500000US53001,"Adams County, Washington",51601
0500000US53003,"Asotin County, Washington",53941
0500000US53005,"Benton County, Washington",72046
0500000US53007,"Chelan County, Washington",61304
0500000US53009,"Clallam County, Washington",55090
0500000US53011,"Clark County, Washington",77184
0500000US53013,"Columbia County, Washington",61779
0500000US53015,"Cowlitz County, Washington",58791
0500000US53017,"Douglas County, Washington",65730
0500000US53019,"Ferry County, Washington",41685
0500000US53021,"Franklin County, Washington",66904
0500000US53023,"Garfield County, Washington",56923
0500000US53025,"Grant County, Washington",59165
0500000US53027,"Grays Harbor County, Washington",50665
0500000US53029,"Island County, Washington",70765
0500000US53031,"Jefferson County, Washington",57693
0500000US53033,"King County, Washington",99158
0500000US53035,"Kitsap County, Washington",78969
0500000US53037,"Kittitas County, Washington",59703
0500000US53039,"Klickitat County, Washington",56667
0500000US53041,"Lewis County, Washington",54970
0500000US53043,"Lincoln County, Washington",58584
0500000US53045,"Mason County, Washington",60565
0500000US53047,"Okanogan County, Washington",48528
0500000US53049,"Pacific County, Washington",50873
0500000US53051,"Pend Oreille County, Washington",55021
0500000US53053,"Pierce County, Washington",76438
0500000US53055,"San Juan County, Washington",64753
0500000US53057,"Skagit County, Washington",71021
0500000US53059,"Skamania County, Washington",69296
0500000US53061,"Snohomish County, Washington",89273
0500000US53063,"Spokane County, Washington",60101
0500000US53065,"Stevens County, Washington",54426
0500000US53067,"Thurston County, Washington",75867
0500000US53069,"Wahkiakum County, Washington",54524
0500000US53071,"Walla Walla County, Washington",60615
0500000US53073,"Whatcom County, Washington",65420
0500000US53075,"Whitman County, Washington",42288
0500000US53077,"Yakima County, Washington",54917
0500000US54001,"Barbour County, West Virginia",38906
0500000US54003,"Berkeley County, West Virginia",65286
0500000US54005,"Boone County, West Virginia",45297
0500000US54007,"Braxton County, West Virginia",43819
0500000US54009,"Brooke County, West Virginia",48168
0500000US54011,"Cabell County, West Virginia",41472
0500000US54013,"Calhoun County, West Virginia",38668
0500000US54015,"Clay County, West Virginia",35154
0500000US54017,"Doddridge County, West Virginia",51300
0500000US54019,"Fayette County, West Virginia",43722
0500000US54021,"Gilmer County, West Virginia",42883
0500000US54023,"Grant County, West Virginia",43313
0500000US54025,"Greenbrier County, West Virginia",39807
0500000US54027,"Hampshire County, West Virginia",48528
0500000US54029,"Hancock County, West Virginia",48140
0500000US54031,"Hardy County, West Virginia",46513
0500000US54033,"Harrison County, West Virginia",52134
0500000US54035,"Jackson County, West Virginia",49115
0500000US54037,"Jefferson County, West Virginia",82551
0500000US54039,"Kanawha County, West Virginia",47122
0500000US54041,"Lewis County, West Virginia",43894
0500000US54043,"Lincoln County, West Virginia",42064
0500000US54045,"Logan County, West Virginia",36250
0500000US54047,"McDowell County, West Virginia",26072
0500000US54049,"Marion County, West Virginia",52856
0500000US54051,"Marshall County, West Virginia",48179
0500000US54053,"Mason County, West Virginia",51820
0500000US54055,"Mercer County, West Virginia",40716
0500000US54057,"Mineral County, West Virginia",51723
0500000US54059,"Mingo County, West Virginia",35454
0500000US54061,"Monongalia County, West Virginia",54198
0500000US54063,"Monroe County, West Virginia",44828
0500000US54065,"Morgan County, West Virginia",57116
0500000US54067,"Nicholas County, West Virginia",40318
0500000US54069,"Ohio County, West Virginia",48056
0500000US54071,"Pendleton County, West Virginia",46358
0500000US54073,"Pleasants County, West Virginia",55508
0500000US54075,"Pocahontas County, West Virginia",37642
0500000US54077,"Preston County, West Virginia",51992
0500000US54079,"Putnam County, West Virginia",63954
0500000US54081,"Raleigh County, West Virginia",43283
0500000US54083,"Randolph County, West Virginia",45206
0500000US54085,"Ritchie County, West Virginia",44328
0500000US54087,"Roane County, West Virginia",38895
0500000US54089,"Summers County, West Virginia",37769
0500000US54091,"Taylor County, West Virginia",52958
0500000US54093,"Tucker County, West Virginia",47527
0500000US54095,"Tyler County, West Virginia",47598
0500000US54097,"Upshur County, West Virginia",40802
0500000US54099,"Wayne County, West Virginia",43710
0500000US54101,"Webster County, West Virginia",33358
0500000US54103,"Wetzel County, West Virginia",44539
0500000US54105,"Wirt County, West Virginia",45315
0500000US54107,"Wood County, West Virginia",48711
0500000US54109,"Wyoming County, West Virginia",44095
0500000US55001,"Adams County, Wisconsin",48906
0500000US55003,"Ashland County, Wisconsin",47869
0500000US55005,"Barron County, Wisconsin",52346
0500000US55007,"Bayfield County, Wisconsin",57257
0500000US55009,"Brown County, Wisconsin",64728
0500000US55011,"Buffalo County, Wisconsin",58364
0500000US55013,"Burnett County, Wisconsin",53555
0500000US55015,"Calumet County, Wisconsin",76065
0500000US55017,"Chippewa County, Wisconsin",61215
0500000US55019,"Clark County, Wisconsin",54463
0500000US55021,"Columbia County, Wisconsin",69262
0500000US55023,"Crawford County, Wisconsin",51218
0500000US55025,"Dane County, Wisconsin",75179
0500000US55027,"Dodge County, Wisconsin",62591
0500000US55029,"Door County, Wisconsin",61765
0500000US55031,"Douglas County, Wisconsin",56855
0500000US55033,"Dunn County, Wisconsin",59588
0500000US55035,"Eau Claire County, Wisconsin",62508
0500000US55037,"Florence County, Wisconsin",50821
0500000US55039,"Fond du Lac County, Wisconsin",64147
0500000US55041,"Forest County, Wisconsin",48394
0500000US55043,"Grant County, Wisconsin",54144
0500000US55045,"Green County, Wisconsin",66212
0500000US55047,"Green Lake County, Wisconsin",57339
0500000US55049,"Iowa County, Wisconsin",68714
0500000US55051,"Iron County, Wisconsin",45588
0500000US55053,"Jackson County, Wisconsin",55228
0500000US55055,"Jefferson County, Wisconsin",67167
0500000US55057,"Juneau County, Wisconsin",53928
0500000US55059,"Kenosha County, Wisconsin",66595
0500000US55061,"Kewaunee County, Wisconsin",68474
0500000US55063,"La Crosse County, Wisconsin",60307
0500000US55065,"Lafayette County, Wisconsin",61070
0500000US55067,"Langlade County, Wisconsin",52074
0500000US55069,"Lincoln County, Wisconsin",59183
0500000US55071,"Manitowoc County, Wisconsin",58464
0500000US55073,"Marathon County, Wisconsin",63029
0500000US55075,"Marinette County, Wisconsin",52385
0500000US55077,"Marquette County, Wisconsin",53293
0500000US55078,"Menominee County, Wisconsin",47188
0500000US55079,"Milwaukee County, Wisconsin",52260
0500000US55081,"Monroe County, Wisconsin",60595
0500000US55083,"Oconto County, Wisconsin",64528
0500000US55085,"Oneida County, Wisconsin",58156
0500000US55087,"Outagamie County, Wisconsin",68441
0500000US55089,"Ozaukee County, Wisconsin",84394
0500000US55091,"Pepin County, Wisconsin",58750
0500000US55093,"Pierce County, Wisconsin",73873
0500000US55095,"Polk County, Wisconsin",61814
0500000US55097,"Portage County, Wisconsin",60316
0500000US55099,"Price County, Wisconsin",49749
0500000US55101,"Racine County, Wisconsin",62556
0500000US55103,"Richland County, Wisconsin",52052
0500000US55105,"Rock County, Wisconsin",59519
0500000US55107,"Rusk County, Wisconsin",48961
0500000US55109,"St. Croix County, Wisconsin",84985
0500000US55111,"Sauk County, Wisconsin",62808
0500000US55113,"Sawyer County, Wisconsin",52022
0500000US55115,"Shawano County, Wisconsin",57322
0500000US55117,"Sheboygan County, Wisconsin",62101
0500000US55119,"Taylor County, Wisconsin",52860
0500000US55121,"Trempealeau County, Wisconsin",59606
0500000US55123,"Vernon County, Wisconsin",54549
0500000US55125,"Vilas County, Wisconsin",50039
0500000US55127,"Walworth County, Wisconsin",66034
